videoID,start,end,notes,Empathy stage,Initial,Gender,neutral segment,isPrimarySpeaker,Category,Empathetic voice (does the voice sound empathetic?),Empathetic text (does what the speaker is saying seem to be empathetic?),Voice/Text Initial,Empathetic voice (2nd round),Empathetic text (2nd round),Voice/Text Initial (2nd round),Empathetic Voice 3,Empathetic Text 3,Third Annotator Initials where needed,Useful 4 Pres.,Notes on empathy stage,transcript,transcript_start,transcript_end
907yEkALaAY,0:28,0:51,,3,AK,M,,TRUE,empathetic,,x,AK,x,x,AL,,,,,,I begin I'd like you to know that I recognize that you who live and work here have had many days particularly during these last several months that have been far from beautiful you've had a painful time and you've handled it with dignity I feel certain that the Zen,27.019,59.229
907yEkALaAY,2:33,2:47,joking about issues concerning audience (difficult professors),1,AK,M,,TRUE,empathetic,,not sure,AK,,,AL,,,,,,two roommates I had a professor over there who did his best to scare everyone in his class and he gave me the lowest grade that I ever had in any school anywhere but I also had an astronomy,151.37,176.06
907yEkALaAY,3:13,3:17,,1,AK,M,,TRUE,empathetic,,not sure,AK,x,x,AL,,,,,,man Dartmouth is many things to each of us I'm grateful to Jim and Susan Wright,190.67,203.75
907yEkALaAY,15:07,15:33,,3,AK,M,,TRUE,empathetic,not sure,x,AK,,x,AL,,,,,,people to love you when I say it's you I like I'm talking about that part of you that knows that life is far more than anything you can ever see or hear or touch that deep part of you that allows you to stand for those things without which humankind cannot survive love that,903.91,940.65
907yEkALaAY,15:53,16:13,,4,AK,M,,TRUE,empathetic,not sure,x,AK,,x,AL,,,,,,so in all that you do in all of your life I wish you the strength and the grace to make those choices which will allow you and your neighbor to become the best of whoever you are congratulations to you all,950.31,976.77
wM_jqjNqAqI,0:00,0:10,acknowledging feelings,3,AL,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,i know you love venus and all this is exciting but it's a little hard for you too huh,0.56,10.24
wM_jqjNqAqI,0:22,0:38,complimenting and reassuring,"1, 4",AL,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,i know that but you you gonna be the best it ever was you're going to be the greatest of all time you know i know cause i planned for it,21.52,40.64
wM_jqjNqAqI,0:38,0:48,complimenting and acknowledging feelings,"3, 4",AL,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,cause i planned for it i knew you was having a hard time in venus's shadow but i kept you there because i knew you was rough i knew you was tough i knew you was a fighter,36,49.2
QT6FdhKriB8,1:10,1:18,rephrasing experience,3,AL,F,,TRUE,empathetic,,not sure,AK,x,x,AL,,,,,,it still has some salt power left who's your friend who likes to play oh the stuffed animal wall of pain my pocket wait Riley and I were students in the rocket it still has some salt power left who's your friend who likes to play,0,15.32
coBacvZxErI,0:26,0:33,acknowledging feelings,3,AL,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
coBacvZxErI,0:35,0:45,wants to be close,1,AL,M,,TRUE,empathetic,not sure,,AK,x,x,AL,,,,,,,-1,-1
uB9kll1G3MA,1:01,1:08,"""I'll be there for you""",1,AL,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,I'm there for you well I will I promise I will as my gift I brought Ashby,58.53,74.51
7jrulgnbMHc,29:37,29:42,,1,AK,F,,TRUE,empathetic,not sure,x,AK,,x,AL,,,,,,"POSITIVE IS HER LEAST IMPRESSIVE ACCOMPLISHMENT, BUT IT MEANS A LOT TO ME. LADIES AND GENTLEMEN, MULLAH. >> TO ALL THE GRADUATES OF",1776.067,1785.167
7jrulgnbMHc,29:48,29:53,,3,AK,F,,TRUE,empathetic,x,x,AK,,x,AL,,,,,,"AND WE ARE NOT ALONE. ACROSS THE WORLD, COVID-19 HAS FORCED MORE THAN 1 BILLION",1786.966,1794.467
7jrulgnbMHc,30:13,30:20,,4,AK,F,,TRUE,empathetic,x,x,AK,,x,AL,,,,,,"LOW PAYING JOBS TO SUPPORT THEIR FAMILIES AND WHEN SCHOOLS REOPEN THEIR DESKS WILL BE EMPTY. I HAVE THE SAME RIGHT TO EDUCATION AS WE DO. SO, I ASK YOU, TO REMEMBER THEM",1809.033,1821.6
7jrulgnbMHc,30:20,30:27,,4,AK,F,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,"SO, I ASK YOU, TO REMEMBER THEM TODAY. IF YOU GO OUT AND CHANGE THE WORLD, DON'T LEAVE THEM BEHIND. THE CLASS OF 2020 TO BE DEFINED",1819.5,1832.433
7jrulgnbMHc,39:17,39:25,,3,AK,M,,TRUE,empathetic,x,x,AK,,,AL,,,,,,"OUR LIVES AND WHAT HAPPENS WHEN YOU SHUTDOWN. SCHOOLS ARE ABOUT MUCH MORE THAN LEARNING. IN PLACES LIKE AKRON, OHIO, SCHOOLS ARE THE MOST ESSENTIAL SERVICE.",2355.867,2366.633
7jrulgnbMHc,39:32,39:42,,3,AK,M,,TRUE,empathetic,x,x,AK,,,AL,,,,,,"OUR SCHOOLS ARE OUR SAFETY NET. OUR PEOPLE BUILD OUR COMMUNITY. THE CLASS OF 2020, AS YOU CELEBRATE TONIGHT, DO NOT FORGET YOUR SAFETY NET. EVERY TEACHER, EVERY COACH, EVERY PASTOR. THEY COME ALONG",2370.533,2385.3
7jrulgnbMHc,39:42,39:52,,4,AK,M,,TRUE,empathetic,x,x,AK,,,AL,,,,,,"EVERY PASTOR. THEY COME ALONG WITH YOUR FRIENDS AND FAMILY GOT YOU TO THIS MOMENT. AND, NOW, IT IS TIME TO GO TO A NEW PLACE. IT IS TIME TO CHASE EVERY DREAM, EXCEPT EVERY CHALLENGE,",2381.733,2396
7jrulgnbMHc,39:54,40:03,,1,AK,M,,TRUE,empathetic,x,x,AK,,,AL,,,,,,"STRIVE FOR GREATNESS, HONOR EVERY PROMISE AND COMMIT TO YOUR COMMUNITY. I KNOW, THAT IS THE LAST THING",2394,2405.067
aZdDXNmD9wk,1:49,1:58,,3,AK,F,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,fine thank you and I know we talked about a little bit yesterday that maintaining independence going to your Rotary Club meetings is important to you and so I think if that is your goal then,106.71,125.7
aZdDXNmD9wk,1:59,2:07,,1,AK,F,,TRUE,empathetic,,x,AK,x,x,AL,,,,,,and so I think if that is your goal then I think that we will be able to really help you without hurting you I would,117.39,130.79
aZdDXNmD9wk,4:00,4:08,,3,AK,F,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,body imposes because some of this has so little to do with how hard we want to fight and so much to do with the limits of biology but to have three kids I,238.21,253.54
aZdDXNmD9wk,5:24,5:32,overlapping conversation,2,AK,F,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,overlapping conversation,Hey good to meet you it sounds like even overnight the pain got pretty bad even with the higher dose suddenly yesterday,321.08,340.05
aZdDXNmD9wk,6:37,7:00,,3,AK,F,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,alone it's never my intention to kind of take away any of your hopes but rather to make sure that we're hoping for things that are realistic mm-hmm and I and it is so important to know that though we can make these efforts to minimize how the cancer affects you we can't cure it,395.67,421.55
aZdDXNmD9wk,7:25,7:32,,1,AK,F,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,or so you don't deserve to be going through this scientists I don't feel like Y,437.38,462.55
aZdDXNmD9wk,11:28,11:36,,2,AK,F,,FALSE,empathetic,x,x,AK,x,x,AL,,,,,,priest so it's gonna be great how do you cope with having what for most people would be a once-in-a-lifetime difficult conversation but you're having them like,674.229,699.579
U91AUYttTyc,0:49,0:53,,3,AK,M,0:14-0:25,TRUE,empathetic,x,x,AK,,x,AL,,,,,,"[LAUGHTER] That's half the battle. Just showing up is
 half the battle.",48.478,53.33
U91AUYttTyc,0:56,0:59,,1,AK,M,0:14-0:25,TRUE,empathetic,x,x,AK,,x,AL,,,,,,"You all set for today? So it's just like we
 talked about in the office. We're going to work on
 fixing your mitral valve.",54.11,61.16
U91AUYttTyc,0:54,0:56,,2,AK,M,0:14-0:25,TRUE,empathetic,x,x,AK,,,AL,,,,,,Yeah. You all set for today?,53.33,56.4
ZEPEdd7dvdc,0:56,1:00,,2,AK,F,,TRUE,empathetic,not sure,not sure,AK,x,,AL,,,,,,in here how did you do that you're never in school I read a lot what,54.53,68.7
ZEPEdd7dvdc,1:21,1:27,,4,AK,F,,TRUE,empathetic,not sure,x,AK,x,x,AL,,,,,,was just lucky all's you have to come to school okay no I mean it look it's ridiculous you're way too smart not to be here I don't,79.92,92.4
JGMGXtfAX7U,1:00,1:08,,3,AK,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,"English yet. It sounds like you have a lot of 
 responsibilities, and not just for yourself but for your parents as well. Yeah, and I shouldn't 
 really complain, because I came here to Canada,",59.34,75.96
JGMGXtfAX7U,1:27,1:39,,3,AK,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,"home. It sounds like you had hoped for things 
 to be different in your first year here, and you'd really like the opportunity to meet 
 more people, and also to explore Canada. Yeah,",86.16,99.45
JGMGXtfAX7U,2:16,2:28,,3,AK,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,"your parents. You haven't really had the chance to 
 do a lot of the things you'd hoped you get to do in your first year, and you're also just finding 
 out now that you're failing two of your courses. Is that correct? Yeah, and if my parents find out 
 I'm failing classes, they will make me study even",133.8,156.33
uxPYfliQZDU,0:51,0:58,,3,AK,M,,TRUE,empathetic,x,x,AK,x,,AL,,,,,,to each other and just like you know kids we don't know when our parents decide to make us move and so she moved,49.29,62.25
uxPYfliQZDU,4:20,4:28,,3,AK,M,,TRUE,empathetic,x,x,AK,,,AL,,,,,,met in my life said yes if there's an opportunity you can give my children that I can't give them why am i gonna hold that back just make sure that we're still a family and you know he moved in,256.859,273.21
uxPYfliQZDU,5:48,5:53,,3,AK,M,,TRUE,empathetic,x,not sure,AK,x,,AL,,,,,,I knew that it was not to forcefully so let it grow organically Oh my sons,347.76,370.849
uxPYfliQZDU,7:32,7:49,,3,AK,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,its first of all love because it doesn't matter if you're you know the children are biologically yours it doesn't matter if the parent is a stepparent or if it's there your grandma your grandpa or if there are different races sexual orientations gender identities and what I've learned especially being on queer I,449.119,472.459
uxPYfliQZDU,7:51,8:08,,4,AK,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,talking to all these families is we all want the same thing we just want our children to wake up and feel like it's okay to smile there's no reason for any of us to want to discriminate or hate against someone else because at the end of the day we all just want the same thing a happy healthy life and family and I think you,470.419,491.69
hdnrreoX8-M,0:18,0:22,,1,AK,M,0:03-0:05,TRUE,empathetic,not sure,,AK,,,AL,,,,,,it's good for me daughter once a while reminds me why I'm not an accountant hmm okay everything okay,17.82,26.25
hdnrreoX8-M,0:22,0:23,,2,AK,M,0:03-0:05,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,okay everything okay what you okay why because you don't look,21.449,30.51
hdnrreoX8-M,0:37,0:39,,2,AK,M,0:03-0:05,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,distracted okay sure I'm very distracted anything I can do you know there are,34.29,42.54
hdnrreoX8-M,0:59,1:01,,1,AK,M,0:03-0:05,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,my space my TV not sure but every now,56.67,67.2
hdnrreoX8-M,2:29,2:31,,3,AK,M,0:03-0:05,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,I'm feeling you are not failing,147.87,153.12
hdnrreoX8-M,2:39,2:42,,1,AK,M,0:03-0:05,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,"look hello just coming to meet you know I could we I need to I'm sorry I need to reschedule our dinner oh sure yeah I'm just very tired okay so I'm sorry that I made you get all dressed up that's okay it's good for me daughter once a while reminds me why I'm not an accountant hmm okay everything okay what you okay why because you don't look okay well geez take me now sailor I mean you look distracted distracted no well maybe yeah distracted okay sure I'm very distracted anything I can do you know there are very few times in my life when I find myself sitting around I'm thinking I wish I was married and but today I mean I I'm happy you know I like my life I like my friends I like my stuff my time my space my TV not sure but every now and then just for a moment I wish I had a partner someone to pick up the slack someone to wait for the Cable Guy make me coffee in the morning meet the stupid sink before it gets sent back to Canada what happened I just thought I had everything under control but I didn't in Fitness just falling apart this has been my dream forever and I have it and it's here and I'm failing I I can't handle it I just spent every minute running around and working and thinking and I thought I would have helped but Sookie has Davey and Michelle has Celine and I'm do I can't do it all by myself I don't even have time to see my kid in hell forget see her just even talk to her I miss her in and I sat there in my parents house just listening to my grandmother basically called me a charity case today I couldn't even argue with her I couldn't even say anything because I am I'm running out of money and I don't know what to do about it I was gonna I was gonna ask you for $30,000 at dinner tonight that's a pathetic I am 30,000 Wow well okay think about it I'm feeling I'm feeling you are not failing it's okay",2.419,162.04
OAZo5VJVZCY,1:52,2:00,,1,AK,M,3:03-3:06,TRUE,empathetic,x,x,AK,x,,AL,,,,,,,-1,-1
coBacvZxErI,0:14,0:23,,3,AK,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
coBacvZxErI,0:36,0:41,,4,AK,M,,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
coBacvZxErI,0:42,0:51,,3,AK,M,,TRUE,empathetic,not sure,x,AK,x,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,1:23,1:26,,2,AL,F,1:10-1:15,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,1:36,1:39,,2,AL,F,1:10-1:15,TRUE,empathetic,x,not sure,AK,x,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,1:47,1:51,,3,AL,F,1:10-1:15,TRUE,empathetic,not sure,x,AK,,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,1:53,1:56,,2,AL,F,1:10-1:15,TRUE,empathetic,not sure,x,AK,x,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,2:02,2:05,,2,AL,F,1:10-1:15,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,2:06,2:12,,2,AL,F,1:10-1:15,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,2:24,2:37,,3,AL,F,1:10-1:15,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
bxcjm0P_1D8,2:37,2:43,,4,AL,F,1:10-1:15,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
3muGuDL1qaM,0:50,1:07,,3,AL,F,0:07-0:14,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
3muGuDL1qaM,1:07,1:15,,4,AL,F,0:07-0:14,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
3muGuDL1qaM,1:19,1:35,,1,AL,F,0:38-0:48,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
3muGuDL1qaM,2:09,2:21,,1,AL,F,0:38-0:48,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
3muGuDL1qaM,2:55,3:30,,4,AL,F,0:38-0:48,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,-1,-1
zwH3cZy4hIc,1:15,1:22,,3,AL,F,0:29-0:35,TRUE,empathetic,x,,AK,x,x,AL,,,,,,identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I,0,110.31
zwH3cZy4hIc,1:22,1:36,,3,AL,F,0:29-0:35,TRUE,empathetic,x,,AK,x,x,AL,,,,,,identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I,0,110.31
zwH3cZy4hIc,1:36,1:42,,3,AL,F,0:29-0:35,TRUE,empathetic,x,,AK,x,x,AL,,,,,,identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I,0,110.31
zwH3cZy4hIc,1:42,1:52,,1,AL,F,0:29-0:35,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,the light Dennis if this is you I completely understand why you felt the need to take over and protect the others pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others,0,115.56
zwH3cZy4hIc,2:38,2:54,,1,AL,F,0:45-1:10,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others doctor not this again the others told me that you and Patricia told the group about this beast and I told them that these are just scary stories that Dennis and Patricia tell the others to scare them how this beast can crawl on Wow like the best rock climbers using the slightest friction and imperfections to hold his body close to seemingly shear surfaces how his skin is thick and tough like the hide of a rhinoceros do you really believe this stories about the beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to,0,180.799
zwH3cZy4hIc,5:11,5:14,,2,AL,F,0:45-1:10,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,aligned that's okay do you still have strong beliefs depends on what this pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others doctor not this again the others told me that you and Patricia told the group about this beast and I told them that these are just scary stories that Dennis and Patricia tell the others to scare them how this beast can crawl on Wow like the best rock climbers using the slightest friction and imperfections to hold his body close to seemingly shear surfaces how his skin is thick and tough like the hide of a rhinoceros do you really believe this stories about the beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to use Kevin's full name and bring him forward as he has in the past but I wouldn't do that I know that that would be chaos for all of you everyone would grab the light I don't want to hurt any of you that way you don't have to hide I know you are someone who cares for Kevin you are not evil to me you were necessary Dennis is that you I keep calling us the Horde the others you know miss Patricia and I we are ridiculed now we're not perfect but we don't deserve to be ridiculed we're all struggling they have to admit that I am pleased to meet you Dennis I assume you don't know who emailed me for the emergency sessions I wanted to get us are you in chart yeah we've taken charge we're the only ones that can protect Kevin we're all here to protect Kevin he's very quick he doesn't know how powerful we can be would you mind telling me when you first came into existence and how you and Patricia the other undesirable identity became aligned that's okay do you still have strong beliefs depends on what this,0,320.8
MzoZOq8aCdA,0:54,1:01,,1,AK,M,1:36-1:51,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,but i think that's perfect because you're on this like new venture for dating now but i think friends are really important to have around you on this on this next step okay i like that i consider myself,53.44,67.36
MzoZOq8aCdA,1:23,1:28,,4,AK,M,1:36-1:51,TRUE,empathetic,not sure,x,AK,,x,AL,,,,,,do's or don'ts don't look for an excuse to get intimidated because you're going on a date with a chef you're one of like,81.68,90.72
MzoZOq8aCdA,1:44,1:51,,4,AK,M,1:36-1:51,TRUE,empathetic,x,x,AK,,,AL,,,,,,chef she was like i'll like you can give me burnt toast with butter and i'll be happy just as long as somebody else made it for me and as long as there's some kind of intention there so i stand a,102.96,114.72
MzoZOq8aCdA,2:11,2:18,,3,AK,M,1:36-1:51,TRUE,empathetic,x,x,AK,x,,AL,,,,,,from an arrogant place i've done the thing where i dated after queer eye and it was kind of just really weird because i was like what do they know about me what do they not know but it's like just,130.239,140.72
MzoZOq8aCdA,2:19,2:25,,4,AK,M,1:36-1:51,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,what do they not know but it's like just go in and i know it's like such a try thing but it's like just be you and talk about the things that you're passionate about any any other advice if it's,137.12,148.959
MzoZOq8aCdA,2:57,2:59,,1,AK,M,1:36-1:51,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,food you know he loves dogs yes i'm very excited for you,175.28,182.56
MzoZOq8aCdA,3:25,3:33,,1,AK,M,4:22-4:46,TRUE,empathetic,x,,AK,,,AL,,,,,,second one so i've never done anything like that i mean how great would that have been in the past to have gotten out of these awful first dates by just having a zoom date first we should have been doing this for years some pre-zoom,203.12,217.599
MzoZOq8aCdA,3:54,4:00,acknowledge different experience,3,AK,M,4:22-4:46,TRUE,empathetic,x,x,AK,,,AL,,,,,,and i mean i'm very lucky my husband and i have been together 18 years there were no apps like we met on gay.com,234,242.84
MzoZOq8aCdA,5:17,5:22,,1,AK,M,4:22-4:46,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,ever introduce them to my daughters and and i don't think anybody knows how to do anything right so don't put that,315.36,323.28
MzoZOq8aCdA,5:22,5:30,,4,AK,M,4:22-4:46,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,do anything right so don't put that pressure on yourself that you don't know how to do it i think going into it saying to yourself i don't know how to do it is the first step of figuring out how to do it because it's those people,319.44,333.199
MzoZOq8aCdA,5:37,5:43,,3,AK,M,4:22-4:46,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,affect my kids what i do like you're thinking about that and you're thinking how it's going to affect them and you're being careful about it which means you're a good mom oh my god that,335.199,346.56
rjQkGLJnZFM,0:58,1:08,"""I am always here for you""",1,AL,M,,TRUE,empathetic,x,x,AL,x,x,AK,,,,,,,-1,-1
rjQkGLJnZFM,1:15,1:36,,1,AL,M,,TRUE,empathetic,x,x,AL,x,x,AK,,,,,,,-1,-1
rjQkGLJnZFM,4:30,4:50,,4,AL,M,,TRUE,empathetic,x,x,AL,,x,AK,,,,,,,-1,-1
ELC_e2QBQMk,21:12,21:32,,4,AL,M,3:03-3:07,TRUE,empathetic,,x,AL,,x,AK,,,,,,,-1,-1
ELC_e2QBQMk,22:17,22:30,,4,AL,M,3:03-3:07,TRUE,empathetic,,x,AL,,x,AK,,,,,,,-1,-1
NdOafiacgBA,4:49,4:57,,4,AL,F,7:45-7:56,TRUE,empathetic,x,x,AL,not sure,x,AK,,,,,,stop apologizing all the time stop agreeing with everyone stop saying yes when you really so badly want to say no stop putting yourself last,288.88,298.72
NdOafiacgBA,5:26,5:32,,4,AL,F,7:45-7:56,TRUE,empathetic,x,x,AL,x,x,AK,,,,,,thinking less of you is better don't shrink yourself so you can fit into places you're simply too good for or simply outgrown,325.28,334.44
jaB9M8B_Tuw,3:47,4:02,,3,AL,F,3:00-3:05,TRUE,empathetic,x,x,AL,x,x,AK,,,,,,"- I don't like it at all. - It is a process, and I think, you know,
 it is very hard to come to the realization
 that you're dying. These are really important
 conversations that should not be waiting
 the last week of someone's life.",225.158,243.308
7xfyN-yBZ7c,1:10,1:38,,1,AL,F,2:14-2:18,TRUE,empathetic,x,x,AL,x,x,AK,,,,,,,-1,-1
7xfyN-yBZ7c,7:36,8:22,,3,AL,F,2:14-2:18,TRUE,empathetic,x,x,AL,not sure,not sure,AK,,,,,,,-1,-1
7xfyN-yBZ7c,14:12,14:30,,4,AL,F,2:14-2:18,TRUE,empathetic,x,x,AL,x,x,AK,,,,,,,-1,-1
7xfyN-yBZ7c,14:32,15:05,,3,AL,F,2:14-2:18,TRUE,empathetic,x,x,AL,not sure,x,AK,,,,,,,-1,-1
azRl1dI-Cts,6:20,6:37,,4,AL,M,0:44-0:55,TRUE,empathetic,x,x,AL,x,not sure,AK,,,,,,,-1,-1
ITGEGE9v0d0,0:39,0:41,,1,AK,F,1:26-1:30,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
ITGEGE9v0d0,1:01,1:14,,1,AK,F,1:26-1:30,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
ITGEGE9v0d0,2:08,2:12,,3,AK,F,1:26-1:30,TRUE,empathetic,x,,AK,x,,AL,,,,,,,,
ITGEGE9v0d0,2:32,2:37,music,3,AK,F,1:26-1:30,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
ITGEGE9v0d0,3:14,3:17,music,1,AK,F,1:26-1:30,TRUE,empathetic,x,x,AK,x,x,AL,,,,,,,,
te381B03tA4,0:16,0:21,,2,AK,F,0:00-0:07,TRUE,empathetic,,x,AK,x,x,AL,,,,,,,,
