videoID,start,end,Category,transcript,transcript-llm-output,match
VXDTmAYsFxQ,9:30,9:41,empathetic,"And if you listen to them,
 then nothing will ever change. So, it's up to you
 to speak up when you or someone
 you know isn't being heard. It's up to you to speak out
 against cruelty, dishonesty, bigotry, all of it.",empathetic,hit
vLo5XMjIJD8,1:26,1:35,empathetic,,neutral,near-miss
vLo5XMjIJD8,5:10,5:21,empathetic,,neutral,near-miss
vLo5XMjIJD8,7:59,8:15,empathetic,,neutral,near-miss
AU6uF5sFtwA,10:03,10:22,empathetic,"I hope our stories
 reached you all today. To be really, really frank, we still feel very unsure
 and unsettled as we speak, just like the day
 we left the school gates for the last time
 on graduation day. Some say we have achieved
 so many things, but we stand no different from
 any other youth in their 20s,",neutral,near-miss
NGEvASSaPyg,0:25,0:40,empathetic,"and by a country that's been
 swept up by protest. I can barely imagine how
 head-spinning these last few
 months have been for you. Just as winter was thawing
 and you were thinking
 about spring break, those of you who are away at
 college were either whisked home or stayed behind
 on a shuttered campus.",empathetic,hit
NGEvASSaPyg,0:52,1:00,empathetic,"wasn't always pretty either. Either way, none of this
 is how any of you imagined finishing
 your final spring at school.",neutral,near-miss
NGEvASSaPyg,2:04,2:23,empathetic,"graduation marks your final
 passage into adulthood. The time when you're expected to
 fully take charge
 of your life's direction. It's when you get to decide
 what's important to you. The career you want to pursue,
 the values you want to live by, who you want to build
 a family with. That can be intimidating
 even under normal circumstances.",neutral,near-miss
NGEvASSaPyg,1:53,2:00,empathetic,"And wherever you are,
 take lots of photos. Although, when I look
 at my graduation pictures, the main thing I realize is that
 I should have gotten
 a haircut more often.",neutral,near-miss
NGEvASSaPyg,3:26,3:32,empathetic,"and that the old normal wasn't
 good enough. It wasn't working
 that well. In a lot of ways, the pandemic
 just brought into focus problems that have been growing
 for a very long time,",neutral,near-miss
NGEvASSaPyg,7:00,7:10,empathetic,"First. Do what you think
 is right, not just what's convenient or
 what's expected or what's easy. While you have this time, think about the values
 that matter to you the most.",neutral,near-miss
NGEvASSaPyg,8:01,8:11,empathetic,"Second, listen to each other. Respect each other. And use all that critical
 thinking you've developed
 from your education to help promote the truth.",empathetic,hit
NGEvASSaPyg,9:52,10:16,empathetic,"show him or her why
 that video is a sham. As a generation that understands
 social media and technology a lot better than anyone, it's gonna be up to you to
 create online cultures
 and communities that respect differences of
 opinion and freedom of speech. And also, restore the kind of
 honest, informed,
 fact-based debate that is the starting point for
 tackling the challenges we face.",neutral,near-miss
Pr9ruvxA3K4,1:09,1:36,empathetic,"Every person who comes
 to the ranch is in need... of some form of physical
 or mental help. They're patients. But also every person who comes
 to the ranch is in charge of
 taking care of someone else-- whether it's cooking for them,
 cleaning them... or even as simple a task
 as listening. That makes them doctors. l use that term broadly, but is not a
 doctor someone who helps someone else ? When did the term ''doctor'' get
 treated with such reverence, as,
 ''Right this way, Doctor Smith''...",empathetic,hit
Pr9ruvxA3K4,1:48,2:13,empathetic,"At what point in history
 did a doctor become more... than a trusted and learned friend
 who visited and treated the ill ? Now, you ask me if
 l've been practicing medicine. Well, if this means opening
 your door to those in need-- those in pain-- caring for them, listening
 to them, applying a cold cloth
 until a fever breaks-- if this is practicing medicine,
 if this is treating a patient... then l am guilty
 as charged, sir.",empathetic,hit
QNBa3HHjnGA,0:11,0:17,empathetic,struggle with that actually do you think that's a new problem or is it familiar to you familiar would say I'm in school,neutral,near-miss
QNBa3HHjnGA,3:28,3:31,empathetic,it already clicked with a lot of people struggle with that actually do you think that's a new problem or is it familiar to you familiar would say I'm in school they definitely felt that feeling of isolation or whatever but people seem to like me everything that happened here I don't think that people like me that much like my friend who I'm I wouldn't say that we clicked on a very deep level or anything but we were friends I wouldn't say we had a lot in common in terms of interests or anything in there definitely not politically enough that we ever really examined but that stuff didn't really matter in school spirit we're in the same group of friends so you know I understand that and you he did some stuff that I uh I wouldn't have been a fan of in terms of like what girls what I had we were a team you know we just oh yeah it's like idiots I think I felt a bit alienated by that stuff it look at all if I moved here bed feeling better I thought I am I'd be more like minded people that just hasn't i left kara cleaning i could have a different life I hate here I can ever go back those friendships are gone and Robin's car like I can't see him again like I get that life back sorry you don't need to apologize,neutral,near-miss
zwH3cZy4hIc,0:35,0:45,empathetic,it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from,neutral,near-miss
zwH3cZy4hIc,1:15,1:53,empathetic,teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others,empathetic,hit
zwH3cZy4hIc,2:35,2:55,empathetic,beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others doctor not this again the others told me that you and Patricia told the group about this beast and I told them that these are just scary stories that Dennis and Patricia tell the others to scare them how this beast can crawl on Wow like the best rock climbers using the slightest friction and imperfections to hold his body close to seemingly shear surfaces how his skin is thick and tough like the hide of a rhinoceros do you really believe this stories about the beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to,empathetic,hit
zwH3cZy4hIc,3:04,3:10,empathetic,wouldn't do that I know that that would be chaos for all of you everyone would grab the light I don't want to hurt any of you that way you don't have to hide I know you are someone who cares for Kevin you are not evil to me you were necessary Dennis is that you pant it's got a it's got a red lining you can see it in the long slit down the side we've been talking about silk and wool blend for 20 minutes can I guess that you emailed me in the middle of the night for an emergency session due to garden variety issues I was down and I emailed you and I woke up and I feel better I I feel better I had a thought mm-hmm I want to talk about the incident at work it's okay Barry you're safe I just want to bring the details back we just talked about the details a high school from Camden New Jersey was on a field trip at your place of work and two young ladies came up to you and one took your hand and put it under her shirt on her breast and the second one did the same and then they just ran off laughing to their friends you surmised that it might be on a dare you said they were 17 or 18 you said it upset you for days it was just a teenage pronoun and see that's my mistake I believe that I went over this incident with you to fast although you said you were fine and the other identities I met with said it was fine I believe that this brought up issues from when you were a child and abused sometimes another incident of abuse can cause suppressed personalities to take the light Dennis if this is you I completely understand why you felt the need to take over and protect the others doctor not this again the others told me that you and Patricia told the group about this beast and I told them that these are just scary stories that Dennis and Patricia tell the others to scare them how this beast can crawl on Wow like the best rock climbers using the slightest friction and imperfections to hold his body close to seemingly shear surfaces how his skin is thick and tough like the hide of a rhinoceros do you really believe this stories about the beast if this is you Dennis I understand why Kevin needs you you are strong and disciplined you are precise and you will not be taken advantage of you can trust me for example I do have the ability to use Kevin's full name and bring him forward as he has in the past but I wouldn't do that I know that that would be chaos for all of you everyone would grab the light I don't want to hurt any of you that way you don't have to hide I know you are someone who cares for Kevin you are not evil to me you were necessary Dennis is that you,empathetic,hit
